dataset,match_mode,path_suffix_parts,match_token,local_split,local_path,local_identity,local_image_id,local_source_csv,megadescriptor_train_path,megadescriptor_train_identity,megadescriptor_train_image_id,megadescriptor_source_csv
ipanda50,suffix,4,ipanda50/ipanda50-images/06_chengshi/06_v009_f000525_5edfd4244bab1562.jpg,test,images/IPanda50/iPanda50-images/06_chengshi/06_v009_f000525_5edfd4244bab1562.jpg,IPanda50_06_chengshi,73983,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/06_chengshi/06_v009_f000525_5edfd4244bab1562.jpg,IPanda50_06_chengshi,5edfd4244bab1562,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/06_chengshi/06_v010_f001240_881671a40eb2a250.jpg,test,images/IPanda50/iPanda50-images/06_chengshi/06_v010_f001240_881671a40eb2a250.jpg,IPanda50_06_chengshi,75053,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/06_chengshi/06_v010_f001240_881671a40eb2a250.jpg,IPanda50_06_chengshi,881671a40eb2a250,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/06_chengshi/06_v016_f001285_c15ce76a51caefc5.jpg,test,images/IPanda50/iPanda50-images/06_chengshi/06_v016_f001285_c15ce76a51caefc5.jpg,IPanda50_06_chengshi,76571,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/06_chengshi/06_v016_f001285_c15ce76a51caefc5.jpg,IPanda50_06_chengshi,c15ce76a51caefc5,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/06_chengshi/06_v017_f000115_deaa24f74d88e606.jpg,test,images/IPanda50/iPanda50-images/06_chengshi/06_v017_f000115_deaa24f74d88e606.jpg,IPanda50_06_chengshi,77378,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/06_chengshi/06_v017_f000115_deaa24f74d88e606.jpg,IPanda50_06_chengshi,deaa24f74d88e606,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/06_chengshi/06_v017_f001005_bc558b291bd6566d.jpg,test,images/IPanda50/iPanda50-images/06_chengshi/06_v017_f001005_bc558b291bd6566d.jpg,IPanda50_06_chengshi,76430,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/06_chengshi/06_v017_f001005_bc558b291bd6566d.jpg,IPanda50_06_chengshi,bc558b291bd6566d,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/06_chengshi/06_v017_f001575_5b79bf41bb5f5347.jpg,test,images/IPanda50/iPanda50-images/06_chengshi/06_v017_f001575_5b79bf41bb5f5347.jpg,IPanda50_06_chengshi,73892,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/06_chengshi/06_v017_f001575_5b79bf41bb5f5347.jpg,IPanda50_06_chengshi,5b79bf41bb5f5347,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/06_chengshi/06_v017_f001760_dce333392f9b6d9e.jpg,test,images/IPanda50/iPanda50-images/06_chengshi/06_v017_f001760_dce333392f9b6d9e.jpg,IPanda50_06_chengshi,77329,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/06_chengshi/06_v017_f001760_dce333392f9b6d9e.jpg,IPanda50_06_chengshi,dce333392f9b6d9e,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/06_chengshi/06_v021_f002075_07d95bcfb576b0f0.jpg,test,images/IPanda50/iPanda50-images/06_chengshi/06_v021_f002075_07d95bcfb576b0f0.jpg,IPanda50_06_chengshi,71680,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/06_chengshi/06_v021_f002075_07d95bcfb576b0f0.jpg,IPanda50_06_chengshi,07d95bcfb576b0f0,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/06_chengshi/06_v021_f002880_8eaabaaf6459b833.jpg,test,images/IPanda50/iPanda50-images/06_chengshi/06_v021_f002880_8eaabaaf6459b833.jpg,IPanda50_06_chengshi,75240,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/06_chengshi/06_v021_f002880_8eaabaaf6459b833.jpg,IPanda50_06_chengshi,8eaabaaf6459b833,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/07_chengshuang/07_710_3a79920b06d520ed.jpg,test,images/IPanda50/iPanda50-images/07_chengshuang/07_710_3a79920b06d520ed.jpg,IPanda50_07_chengshuang,72999,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/07_chengshuang/07_710_3a79920b06d520ed.jpg,IPanda50_07_chengshuang,3a79920b06d520ed,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/07_chengshuang/07_865_73a3e72840b47a10.jpg,test,images/IPanda50/iPanda50-images/07_chengshuang/07_865_73a3e72840b47a10.jpg,IPanda50_07_chengshuang,74545,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/07_chengshuang/07_865_73a3e72840b47a10.jpg,IPanda50_07_chengshuang,73a3e72840b47a10,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/07_chengshuang/07_v005_f001500_bce6cbbc8e0bf979.jpg,test,images/IPanda50/iPanda50-images/07_chengshuang/07_v005_f001500_bce6cbbc8e0bf979.jpg,IPanda50_07_chengshuang,76449,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/07_chengshuang/07_v005_f001500_bce6cbbc8e0bf979.jpg,IPanda50_07_chengshuang,bce6cbbc8e0bf979,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/07_chengshuang/07_v006_f000555_82cdf55d765da933.jpg,test,images/IPanda50/iPanda50-images/07_chengshuang/07_v006_f000555_82cdf55d765da933.jpg,IPanda50_07_chengshuang,74944,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/07_chengshuang/07_v006_f000555_82cdf55d765da933.jpg,IPanda50_07_chengshuang,82cdf55d765da933,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/07_chengshuang/07_v006_f000630_9e05aecb8918722f.jpg,test,images/IPanda50/iPanda50-images/07_chengshuang/07_v006_f000630_9e05aecb8918722f.jpg,IPanda50_07_chengshuang,75641,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/07_chengshuang/07_v006_f000630_9e05aecb8918722f.jpg,IPanda50_07_chengshuang,9e05aecb8918722f,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/07_chengshuang/07_v006_f000820_a4fcc788126b4fc4.jpg,test,images/IPanda50/iPanda50-images/07_chengshuang/07_v006_f000820_a4fcc788126b4fc4.jpg,IPanda50_07_chengshuang,75848,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/07_chengshuang/07_v006_f000820_a4fcc788126b4fc4.jpg,IPanda50_07_chengshuang,a4fcc788126b4fc4,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/08_fulai/08_v002_f000195_6a188fbb279d17fd.jpg,test,images/IPanda50/iPanda50-images/08_fulai/08_v002_f000195_6a188fbb279d17fd.jpg,IPanda50_08_fulai,74275,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/08_fulai/08_v002_f000195_6a188fbb279d17fd.jpg,IPanda50_08_fulai,6a188fbb279d17fd,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/08_fulai/08_v002_f000305_b1c9a8212fa3c4aa.jpg,test,images/IPanda50/iPanda50-images/08_fulai/08_v002_f000305_b1c9a8212fa3c4aa.jpg,IPanda50_08_fulai,76163,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/08_fulai/08_v002_f000305_b1c9a8212fa3c4aa.jpg,IPanda50_08_fulai,b1c9a8212fa3c4aa,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/08_fulai/08_v002_f001665_15f4c93f0df3d0d6.jpg,test,images/IPanda50/iPanda50-images/08_fulai/08_v002_f001665_15f4c93f0df3d0d6.jpg,IPanda50_08_fulai,72042,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/08_fulai/08_v002_f001665_15f4c93f0df3d0d6.jpg,IPanda50_08_fulai,15f4c93f0df3d0d6,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/08_fulai/08_v002_f001790_8fa2987a57dec305.jpg,test,images/IPanda50/iPanda50-images/08_fulai/08_v002_f001790_8fa2987a57dec305.jpg,IPanda50_08_fulai,75270,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/08_fulai/08_v002_f001790_8fa2987a57dec305.jpg,IPanda50_08_fulai,8fa2987a57dec305,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/08_fulai/08_v002_f003790_5bca9f9e3b54d83e.jpg,test,images/IPanda50/iPanda50-images/08_fulai/08_v002_f003790_5bca9f9e3b54d83e.jpg,IPanda50_08_fulai,73902,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/08_fulai/08_v002_f003790_5bca9f9e3b54d83e.jpg,IPanda50_08_fulai,5bca9f9e3b54d83e,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/08_fulai/08_v002_f006330_1000c436c9909bea.jpg,test,images/IPanda50/iPanda50-images/08_fulai/08_v002_f006330_1000c436c9909bea.jpg,IPanda50_08_fulai,71882,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/08_fulai/08_v002_f006330_1000c436c9909bea.jpg,IPanda50_08_fulai,1000c436c9909bea,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/08_fulai/08_v003_f000655_f065bd1660e8dfa7.jpg,test,images/IPanda50/iPanda50-images/08_fulai/08_v003_f000655_f065bd1660e8dfa7.jpg,IPanda50_08_fulai,77900,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/08_fulai/08_v003_f000655_f065bd1660e8dfa7.jpg,IPanda50_08_fulai,f065bd1660e8dfa7,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/08_fulai/08_v003_f000725_af70d0e1c61528a4.jpg,test,images/IPanda50/iPanda50-images/08_fulai/08_v003_f000725_af70d0e1c61528a4.jpg,IPanda50_08_fulai,76105,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/08_fulai/08_v003_f000725_af70d0e1c61528a4.jpg,IPanda50_08_fulai,af70d0e1c61528a4,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/08_fulai/08_v003_f000915_5b1347359eb644c0.jpg,test,images/IPanda50/iPanda50-images/08_fulai/08_v003_f000915_5b1347359eb644c0.jpg,IPanda50_08_fulai,73882,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/08_fulai/08_v003_f000915_5b1347359eb644c0.jpg,IPanda50_08_fulai,5b1347359eb644c0,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/08_fulai/08_v003_f005505_95018056421f70f0.jpg,test,images/IPanda50/iPanda50-images/08_fulai/08_v003_f005505_95018056421f70f0.jpg,IPanda50_08_fulai,75412,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/08_fulai/08_v003_f005505_95018056421f70f0.jpg,IPanda50_08_fulai,95018056421f70f0,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/08_fulai/08_v008_f001050_ccabbdf79dc3dd5d.jpg,test,images/IPanda50/iPanda50-images/08_fulai/08_v008_f001050_ccabbdf79dc3dd5d.jpg,IPanda50_08_fulai,76856,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/08_fulai/08_v008_f001050_ccabbdf79dc3dd5d.jpg,IPanda50_08_fulai,ccabbdf79dc3dd5d,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v001_f000465_414c35cb88359525.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v001_f000465_414c35cb88359525.jpg,IPanda50_09_fushun,73198,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v001_f000465_414c35cb88359525.jpg,IPanda50_09_fushun,414c35cb88359525,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v001_f001380_7310a58137f3de25.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v001_f001380_7310a58137f3de25.jpg,IPanda50_09_fushun,74525,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v001_f001380_7310a58137f3de25.jpg,IPanda50_09_fushun,7310a58137f3de25,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v004_f000330_39289ddecdea0ad4.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v004_f000330_39289ddecdea0ad4.jpg,IPanda50_09_fushun,72967,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v004_f000330_39289ddecdea0ad4.jpg,IPanda50_09_fushun,39289ddecdea0ad4,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v005_f000385_d2142f5d0540d447.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v005_f000385_d2142f5d0540d447.jpg,IPanda50_09_fushun,77021,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v005_f000385_d2142f5d0540d447.jpg,IPanda50_09_fushun,d2142f5d0540d447,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v007_f000290_5cc8c6595a17fe35.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v007_f000290_5cc8c6595a17fe35.jpg,IPanda50_09_fushun,73930,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v007_f000290_5cc8c6595a17fe35.jpg,IPanda50_09_fushun,5cc8c6595a17fe35,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v008_f001430_c38143af97338264.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v008_f001430_c38143af97338264.jpg,IPanda50_09_fushun,76617,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v008_f001430_c38143af97338264.jpg,IPanda50_09_fushun,c38143af97338264,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v009_f000035_db43a35c5347338f.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v009_f000035_db43a35c5347338f.jpg,IPanda50_09_fushun,77271,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v009_f000035_db43a35c5347338f.jpg,IPanda50_09_fushun,db43a35c5347338f,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v014_f001550_cfc80f9cbd1a054b.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v014_f001550_cfc80f9cbd1a054b.jpg,IPanda50_09_fushun,76948,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v014_f001550_cfc80f9cbd1a054b.jpg,IPanda50_09_fushun,cfc80f9cbd1a054b,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v016_f000460_0cd3fdd5543f7aaf.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v016_f000460_0cd3fdd5543f7aaf.jpg,IPanda50_09_fushun,71805,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v016_f000460_0cd3fdd5543f7aaf.jpg,IPanda50_09_fushun,0cd3fdd5543f7aaf,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v016_f001530_154805698a864c20.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v016_f001530_154805698a864c20.jpg,IPanda50_09_fushun,72024,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v016_f001530_154805698a864c20.jpg,IPanda50_09_fushun,154805698a864c20,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v017_f001590_67582fcf563484f9.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v017_f001590_67582fcf563484f9.jpg,IPanda50_09_fushun,74200,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v017_f001590_67582fcf563484f9.jpg,IPanda50_09_fushun,67582fcf563484f9,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v021_f000275_4128f5f6dd61bd6d.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v021_f000275_4128f5f6dd61bd6d.jpg,IPanda50_09_fushun,73193,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v021_f000275_4128f5f6dd61bd6d.jpg,IPanda50_09_fushun,4128f5f6dd61bd6d,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v021_f000465_cf6c0aece5401a89.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v021_f000465_cf6c0aece5401a89.jpg,IPanda50_09_fushun,76930,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v021_f000465_cf6c0aece5401a89.jpg,IPanda50_09_fushun,cf6c0aece5401a89,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v021_f001655_fd44ccb3bd1571ea.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v021_f001655_fd44ccb3bd1571ea.jpg,IPanda50_09_fushun,78249,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v021_f001655_fd44ccb3bd1571ea.jpg,IPanda50_09_fushun,fd44ccb3bd1571ea,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v022_f000005_62bcb971e1f679d9.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v022_f000005_62bcb971e1f679d9.jpg,IPanda50_09_fushun,74087,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v022_f000005_62bcb971e1f679d9.jpg,IPanda50_09_fushun,62bcb971e1f679d9,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v024_f000035_71b8973a1788617b.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v024_f000035_71b8973a1788617b.jpg,IPanda50_09_fushun,74483,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v024_f000035_71b8973a1788617b.jpg,IPanda50_09_fushun,71b8973a1788617b,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v024_f000170_503d912b292f1fec.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v024_f000170_503d912b292f1fec.jpg,IPanda50_09_fushun,73582,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v024_f000170_503d912b292f1fec.jpg,IPanda50_09_fushun,503d912b292f1fec,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v025_f000805_8a1ffaa652733c38.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v025_f000805_8a1ffaa652733c38.jpg,IPanda50_09_fushun,75107,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v025_f000805_8a1ffaa652733c38.jpg,IPanda50_09_fushun,8a1ffaa652733c38,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/09_fushun/09_v028_f000595_97b440d05ef966a3.jpg,test,images/IPanda50/iPanda50-images/09_fushun/09_v028_f000595_97b440d05ef966a3.jpg,IPanda50_09_fushun,75488,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/09_fushun/09_v028_f000595_97b440d05ef966a3.jpg,IPanda50_09_fushun,97b440d05ef966a3,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/10_hexing/10_v001_f000790_19d7c7afc93636c5.jpg,test,images/IPanda50/iPanda50-images/10_hexing/10_v001_f000790_19d7c7afc93636c5.jpg,IPanda50_10_hexing,72142,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/10_hexing/10_v001_f000790_19d7c7afc93636c5.jpg,IPanda50_10_hexing,19d7c7afc93636c5,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
ipanda50,suffix,4,ipanda50/ipanda50-images/10_hexing/10_v002_f001880_6d03a14fcefbe1d9.jpg,test,images/IPanda50/iPanda50-images/10_hexing/10_v002_f001880_6d03a14fcefbe1d9.jpg,IPanda50_10_hexing,74354,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/IPanda50/processed_metadata.csv,IPanda50/iPanda50-images/10_hexing/10_v002_f001880_6d03a14fcefbe1d9.jpg,IPanda50_10_hexing,6d03a14fcefbe1d9,/home/mm-workstation/re-id/Animal-Re-Identification---MSc-Project/data/external/megadescriptor/combined_all.csv
