image_id,identity,path,bbox,keypoints,original_split,processed_path
67c6a1e7ce56d3d6,223,atrw_reid_train/train/000047.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/223
67d16d00201083a2,162,atrw_reid_test/test/000876.jpg,,"[ 46  42   2 134  25   2   0   0   0   0   0   0 107 300   2 148 244   2
   0   0   0 417 268   2 430 351   2 351 380   2 519 240   2 634 321   2
   0   0   0 547 145   2   0   0   0]",test,./data/segmented_dataset/162
67d96d458abdef21,169,atrw_reid_test/test/000779.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/169
67e103b0761e6068,208,atrw_reid_train/train/000641.jpg,,"[  0   0   0 378  40   2 442  90   2 319 142   2 351 212   2 270 146   2
 228 188   2 115 119   2  65 174   2  95 224   2   0   0   0 117 169   2
 157 202   2  72  57   2 257  74   2]",train,./data/segmented_dataset/208
68053af2923e0020,6,atrw_reid_train/train/000789.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/6
68264bdb65b97eea,247,atrw_reid_train/train/000660.jpg,,"[400  23   2 450  25   2 476 100   2 352 159   2 346 288   2   0   0   0
 436 252   2 156 160   2 100 238   2  98 326   2   0   0   0 151 266   2
 209 297   2  98  91   2 287  96   2]",train,./data/segmented_dataset/247
6832a7b24bc06775,195,atrw_reid_train/train/002198.jpg,,"[164  55   2  56  49   2  78 170   2 147 238   2 143 312   2 192 242   2
 154 377   2 291 213   2 303 246   2 241 304   2 389 170   2 416 217   2
 387 279   2 416  72   2 247 121   2]",train,./data/segmented_dataset/195
6855456e2fe46a9d,150,atrw_reid_test/test/000336.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/150
685ac8cadc1be5ac,79,atrw_reid_test/test/003750.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/79
6883966fd8f918a4,142,atrw_reid_train/train/000294.jpg,,"[1132  254    2 1211  278    2 1259  423    2 1118  542    2 1201  696
    2  845  595    2  863  729    2  565  506    2  432  684    2  594
  794    2  417  495    2  242  557    2  192  742    2  372  355    2
  816  389    2]",train,./data/segmented_dataset/142
68a83eeb494a308f,175,atrw_reid_train/train/001259.jpg,,"[  0   0   0 300  53   2 311  88   2 257 117   2 257 163   2 229 131   2
 227 168   2 163 119   2 161 157   2 178 182   2 116 123   2  88 157   2
  88 194   2 119  93   2 215  90   2]",train,./data/segmented_dataset/175
68abef8ee1ac9b66,153,atrw_reid_train/train/004911.jpg,,"[ 99  40   2 117  52   2  20 156   2   0   0   0 235 378   2 279 236   2
 189 356   2   0   0   0 657 122   2 639 206   2 524 164   2 532 292   2
 442 369   2 597  27   2 309  92   2]",train,./data/segmented_dataset/153
68b1fbe7f16e4ae3,163,atrw_reid_test/test/001093.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/163
68ce199ec2c55175,96,atrw_reid_train/train/000465.jpg,,"[286  37   2 290  83   2 249  -2   2   0   0   0   0   0   0 158 180   2
  37 141   2   0   0   0 131 501   2   0   0   0 158 425   2 156 504   2
  99 470   2 260 463   2 254 231   2]",train,./data/segmented_dataset/96
68d13cf26c4b4f4f,249,atrw_reid_train/train/001224.jpg,,"[  0   0   0   0   0   0   3 158   2 209 220   2 172 309   2   0   0   0
   0   0   0 467 198   2 538 259   2 524 327   2 381 204   2 403 283   2
 332 320   2 484 118   2 243 138   2]",train,./data/segmented_dataset/249
68d30a9594728bc3,105,atrw_reid_test/test/000084.jpg,,"[135  33   2   0   0   0  50  -5   2  40 143   2   0   0   0 101 127   2
  17  32   2   0   0   0  33 389   2   0   0   0  95 321   2  56 369   2
  21 308   2 117 397   2  84 196   2]",test,./data/segmented_dataset/105
68d3743587f71fba,97,atrw_reid_train/train/004893.jpg,,"[517 133   2 534 143   2 528 242   2 414 206   2 517 335   2 321 212   2
 334 300   2 109 133   2  55 215   2 102 274   2   0   0   0 106 202   2
 157 252   2  61  54   2 295 148   2]",train,./data/segmented_dataset/97
690bb330e5e7e3e0,0,atrw_reid_train/train/003791.jpg,,"[  54  119    2  158   34    2   51  211    2  289  324    2  206  418
    2  382  370    2  404  530    2  773  474    2  841  577    2  683
  594    2  872  442    2 1066  594    2 1072  734    2  924  279    2
  487  245    2]",train,./data/segmented_dataset/0
6915849303a3fe93,262,atrw_reid_test/test/003665.jpg,,"[985 120   2 861 106   2 936 250   2 771 308   2 908 532   2 688 321   2
 700 471   2 385 227   2 300 336   2 417 417   2 287 212   2 183 273   2
 146 381   2 271  83   2 604 167   2]",test,./data/segmented_dataset/262
6917ff2a7b53421f,25,atrw_reid_train/train/003071.jpg,,"[727  40   2 878  15   2   0   0   0 855 286   2 938 453   2 653 423   2
 724 596   2 322 389   2 206 568   2 293 700   2 431 445   2 410 567   2
 567 593   2 215 235   2   0   0   0]",train,./data/segmented_dataset/25
69295f5f6bd7d1a0,64,atrw_reid_train/train/004246.jpg,,"[328  26   2 335  51   2 366  82   2 260 103   2 308 155   2 213 113   2
 219 200   2  98  92   2  32 148   2   0   0   0 147 112   2 128 155   2
 180 191   2  82  42   2 224  62   2]",train,./data/segmented_dataset/64
69386f6bb1dfed68,213,atrw_reid_train/train/003310.jpg,,"[ 76  18   2   0   0   0  30  89   2 259 206   2 235 277   2 128 161   2
  24 270   2 524 168   2 576 204   2 576 284   2 471 178   2 499 251   2
 426 298   2 555  67   2 292  78   2]",train,./data/segmented_dataset/213
69421f032498c970,247,atrw_reid_train/train/000525.jpg,,"[  0   0   0   0   0   0   0   0   0 404 250   2 343 380   2   0   0   0
   0   0   0 154 175   2  66 234   2 107 335   2   0   0   0 116 293   2
 162 343   2  87  73   2   0   0   0]",train,./data/segmented_dataset/247
6950aa02ae8613af,163,atrw_reid_test/test/003479.jpg,,"[349  27   2 353  40   2 385  80   2 280 146   2 262 198   2   0   0   0
 297 214   2 174 149   2 172 191   2   0   0   0 116 125   2  68 162   2
  78 226   2 122  74   2 254  77   2]",test,./data/segmented_dataset/163
698d51a19d8a121c,168,atrw_reid_train/train/000111.jpg,,"[ 74  75   2   0   0   0  70 117   2 110 131   2  74 152   2 124 118   2
 131 166   2 216 136   2 228 161   2 205 175   2 235 120   2 270 157   2
 274 192   2 255  91   2 162 104   2]",train,./data/segmented_dataset/168
69a5b5995110b36a,234,atrw_reid_test/test/001129.jpg,,"[ 120  113    2    0    0    0   35  296    2  454  388    2  382  606
    2  322  345    2   80  583    2 1010  332    2 1176  480    2 1166
  655    2  840  375    2  930  531    2  759  634    2 1041  160    2
  538  228    2]",test,./data/segmented_dataset/234
69adc1e107f7f7d0,156,atrw_reid_test/test/000207.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/156
69b09198d4248b8f,156,atrw_reid_test/test/003554.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/156
69d658d0b2859e32,159,atrw_reid_test/test/001613.jpg,,"[ 41  53   2   0   0   0  39 116   2 164 173   2 155 245   2  60 144   2
  41 212   2 285 155   2 322 184   2 293 240   2 230 150   2 266 219   2
 243 260   2 299  67   2 169  92   2]",test,./data/segmented_dataset/159
69dafe8b58066478,169,atrw_reid_test/test/002312.jpg,,"[507 115   2 482 112   2 511 201   2 388 226   2 407 306   2   0   0   0
   0   0   0 148 195   2  84 248   2 109 300   2 218 212   2 199 253   2
 267 291   2 107 138   2 309 169   2]",test,./data/segmented_dataset/169
69eba34671b3ef1e,129,atrw_reid_train/train/003583.jpg,,"[ 76 126   2  91 121   2  22 226   2 201 285   2  70 413   2 302 272   2
 263 404   2 542 238   2 571 304   2 504 349   2 614 172   2 733 235   2
 734 325   2 655  92   2 338 159   2]",train,./data/segmented_dataset/129
69f268fb2ba10686,199,atrw_reid_test/test/003349.jpg,,"[388  79   2 347  88   2 438 178   2 290 186   2 369 344   2 219 216   2
 213 282   2  75 115   2  47 197   2  73 263   2   0   0   0  92 181   2
 136 245   2  43  31   2 240 105   2]",test,./data/segmented_dataset/199
69f357fcc8e6d119,18,atrw_reid_test/test/003592.jpg,,"[150  53   2  48  48   2  50 170   2   0   0   0 177 433   2 179 289   2
 108 450   2 538 262   2 604 309   2 610 398   2 486 245   2 519 366   2
 443 434   2 548 109   2 299 139   2]",test,./data/segmented_dataset/18
69f6295642986590,159,atrw_reid_test/test/005139.jpg,,"[ 40  21   2   0   0   0  22  94   2 146 143   2   0   0   0  86 117   2
  16 178   2 359 126   2 415 171   2 418 218   2 282 131   2 305 193   2
   0   0   0 378  68   2 200  81   2]",test,./data/segmented_dataset/159
6a10bbd480e4c557,73,atrw_reid_test/test/000635.jpg,,"[175   5   2 190  20   2 198  56   2 128  80   2 128 130   2   0   0   0
 150 112   2  45  97   2  30 138   2  28 189   2   0   0   0   0   0   0
  56 145   2  22  58   2 110  57   2]",test,./data/segmented_dataset/73
6a4cbdaedcbda0fa,151,atrw_reid_train/train/002487.jpg,,"[  0   0   0 666 127   2 821 278   2 623 534   2 663 809   2 712 536   2
 723 736   2 475 629   2 447 714   2 556 764   2   0   0   0 563 704   2
   0   0   0 413 611   2 617 444   2]",train,./data/segmented_dataset/151
6a4d5952d4c018a1,246,atrw_reid_train/train/003163.jpg,,"[128  14   2  22  19   2  66 125   2   0   0   0  89 353   2 167 242   2
 109 392   2   0   0   0 272 242   2 220 308   2 350 198   2 372 287   2
 322 348   2 391 113   2 229 119   2]",train,./data/segmented_dataset/246
6a5889bb0190d021,216,atrw_reid_train/train/001366.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/216
6a5dfac4be150250,153,atrw_reid_train/train/001750.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/153
6a61d423d02a1c56,265,atrw_reid_train/train/001217.jpg,,"[1156  317    2 1035  307    2 1126  499    2  853  418    2    0    0
    0    0    0    0    0    0    0  509  368    2    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0  372  111    2
  749  305    2]",train,./data/segmented_dataset/265
6a9aeddfc689c1d0,18,atrw_reid_test/test/000282.jpg,,"[ 45  52   2   0   0   0  32 197   2 187 372   2 482 300   2 247 285   2
 293 446   2 559 393   2   0   0   0 584 425   2 403 276   2 415 416   2
 334 467   2 524 181   2 278 189   2]",test,./data/segmented_dataset/18
6aab1270668d8cac,97,atrw_reid_train/train/000983.jpg,,"[  0   0   0 571 208   2 574 288   2 414 193   2 418 323   2 460 244   2
 547 305   2 210 141   2 157 219   2 223 274   2   0   0   0 137 227   2
 200 281   2 144  35   2 359 162   2]",train,./data/segmented_dataset/97
6abba5d8ab1f4f32,190,atrw_reid_test/test/004654.jpg,,"[  0   0   0 362  39   2 402  86   2 232 133   2 227 200   2 322 123   2
 400 205   2  74  94   2  27 137   2  16 177   2 124 123   2 108 170   2
 154 187   2  54  46   2 228  66   2]",test,./data/segmented_dataset/190
6abcc8f24321d1eb,174,atrw_reid_test/test/004101.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/174
6aca97005c68f120,229,atrw_reid_train/train/000598.jpg,,"[   0    0    0 1208  164    2 1319  381    2    0    0    0 1014  817
    2    0    0    0 1123  699    2  119  468    2    0    0    0   86
  812    2  311  546    2  266  655    2  459  761    2    0    0    0
    0    0    0]",train,./data/segmented_dataset/229
6ad4174eba19ecb5,150,atrw_reid_test/test/003092.jpg,,"[234 147   2   0   0   0  80 197   2   0   0   0   0   0   0 377 283   2
 224 324   2   0   0   0   0   0   0   0   0   0 530 265   2 459 356   2
 294 345   2 713 336   2 397 267   2]",test,./data/segmented_dataset/150
6add07cf50424b14,162,atrw_reid_test/test/003614.jpg,,"[   0    0    0 -493   27    2 -512   50    2 -480  138    2 -405  188
    2    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0]",test,./data/segmented_dataset/162
6b180037abbebea9,46,atrw_reid_test/test/001013.jpg,,"[752  15   2 744  52   2 887 179   2 615 356   2 645 504   2   0   0   0
   0   0   0 162 237   2  76 403   2 192 515   2   0   0   0   0   0   0
 228 508   2  55 106   2 471 142   2]",test,./data/segmented_dataset/46
6b4e2b9376139fa0,183,atrw_reid_test/test/004387.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/183
6b5754d737784b51,66,atrw_reid_train/train/002481.jpg,,"[ 78  79   2  54  56   2  12 113   2 132 161   2 114 225   2 216 151   2
 254 214   2 352  99   2 376 124   2 345 166   2 314 104   2 339 132   2
 303 181   2 368  19   2 190  66   2]",train,./data/segmented_dataset/66
6b620aedfa4cf153,129,atrw_reid_train/train/003211.jpg,,"[105  44   2  30  39   2  64 118   2   0   0   0  77 314   2 143 201   2
  94 326   2 411 158   2 473 213   2 444 270   2 334 161   2 351 249   2
 290 294   2 408  60   2 236  89   2]",train,./data/segmented_dataset/129
6b8b8e3bd6ad94b9,163,atrw_reid_test/test/002895.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/163
6b8eba4355174221,258,atrw_reid_test/test/001550.jpg,,"[157  90   2 105  81   2  59 213   2 398 312   2 365 440   2 248 252   2
  77 424   2 803 281   2   0   0   0   0   0   0 697 265   2 755 405   2
 650 467   2 815 142   2 437 177   2]",test,./data/segmented_dataset/258
6b9bb055c60428fa,162,atrw_reid_test/test/004668.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/162
6ba1085b78840796,162,atrw_reid_test/test/004584.jpg,,"[ 55  97   2   0   0   0  19 161   2 184 177   2 149 243   2 171 143   2
 130 194   2 263 153   2 249 194   2 209 213   2 322 124   2 311 185   2
 278 215   2 355  67   2 187 114   2]",test,./data/segmented_dataset/162
6ba3af5d7b2790e7,112,atrw_reid_test/test/001631.jpg,,"[  0   0   0 462  70   2 485 136   2 407 181   2 503 259   2 318 227   2
 320 297   2 162 189   2 135 259   2 185 291   2 105 191   2  33 251   2
  29 292   2  94 104   2 290 120   2]",test,./data/segmented_dataset/112
6bc24fc1ab650b25,90,atrw_reid_train/train/000736.jpg,,"[214 155   2 165  86   2 114 156   2   0   0   0   0   0   0 130 212   2
  41  40   2   0   0   0   0   0   0   0   0   0 164 464   2 156 553   2
  81 523   2 218 523   2 166 339   2]",train,./data/segmented_dataset/90
6be5336db2c11973,169,atrw_reid_test/test/001899.jpg,,"[  0   0   0 484  81   2 507 164   2 435 165   2 516 262   2 317 178   2
 314 244   2 159 138   2  89 178   2  68 237   2 180 158   2 157 199   2
 197 236   2 118  63   2 312 114   2]",test,./data/segmented_dataset/169
6be93f7a96fed60c,66,atrw_reid_train/train/002528.jpg,,"[ 82  77   2  54  50   2  -6 113   2 132 175   2 130 241   2 188 163   2
 227 227   2 347  92   2 393 116   2 368 178   2 305 111   2 331 150   2
 288 199   2 373  30   2 184  71   2]",train,./data/segmented_dataset/66
6c1da886822c6782,106,atrw_reid_train/train/001368.jpg,,"[368  66   2 314  68   2 373 156   2 245 176   2 267 255   2 302 193   2
   0   0   0  87 140   2  47 194   2  55 245   2 180 185   2   0   0   0
   0   0   0  98  42   2 235  99   2]",train,./data/segmented_dataset/106
6c29793a140a811d,108,atrw_reid_train/train/000733.jpg,,"[ 55  52   2   0   0   0  19 115   2 111 134   2  60 199   2 162 132   2
 170 213   2 312 158   2 335 187   2 311 218   2 314 119   2 367 159   2
 349 212   2 359  63   2 189  89   2]",train,./data/segmented_dataset/108
6c2e49911b68d315,121,atrw_reid_test/test/004675.jpg,,"[884  94   2 788 107   2 884 246   2 651 331   2 672 533   2   0   0   0
   0   0   0 265 217   2 229 398   2 343 458   2   0   0   0 212 348   2
   0   0   0 144  97   2 514 171   2]",test,./data/segmented_dataset/121
6c340f25839e6acd,99,atrw_reid_test/test/001063.jpg,,"[ 33  71   2   0   0   0  38 189   2 197 220   2 117 305   2 223 201   2
 300 332   2 464 174   2 542 286   2 508 368   2 371 172   2 396 274   2
 335 342   2 476  99   2 257 144   2]",test,./data/segmented_dataset/99
6c349155b122aa8a,136,atrw_reid_train/train/003374.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/136
6c35083f355f10ab,163,atrw_reid_test/test/004885.jpg,,"[335  68   2 287  62   2 324 141   2 224 144   2 239 205   2   0   0   0
 258 191   2 117 116   2 124 169   2 156 188   2  77 113   2  45 163   2
   0   0   0  54  57   2 189  99   2]",test,./data/segmented_dataset/163
6c3cf77d52820cd0,40,atrw_reid_train/train/000882.jpg,,"[  0   0   0 433  94   2 472 172   2 301 176   2 273 331   2 347 205   2
 445 314   2 113 194   2  67 266   2 112 335   2   0   0   0  51 299   2
  70 341   2  50 104   2 261 138   2]",train,./data/segmented_dataset/40
6c524f9d5d702745,64,atrw_reid_train/train/000356.jpg,,"[234  55   2 223  70   2 266 108   2 154 127   2 168 182   2   0   0   0
 116 160   2  66  67   2  41  79   2  38 121   2  93  97   2  76 120   2
  97 156   2  86   4   2 176  56   2]",train,./data/segmented_dataset/64
6c91724b896cdcf4,157,atrw_reid_test/test/003491.jpg,,"[295  42   2 257  51   2 291 125   2 138 125   2  97 197   2 221 144   2
 201 211   2  44  92   2  16 132   2  41 179   2   0   0   0  39 145   2
   0   0   0  34  24   2 163  75   2]",test,./data/segmented_dataset/157
6c9882bbac1c7093,235,atrw_reid_test/test/000250.jpg,,"[840  42   2 699  38   2 790 144   2 618 370   2 673 569   2   0   0   0
 699 539   2 280 364   2 225 474   2 342 550   2 203 374   2 145 431   2
 222 513   2 162 141   2 476 142   2]",test,./data/segmented_dataset/235
6cd9313ed34ef58b,133,atrw_reid_test/test/002229.jpg,,"[563  17   2 589  37   2 665 150   2 510 314   2 643 460   2 413 332   2
 472 449   2 171 326   2  63 524   2 220 593   2   0   0   0   0   0   0
 232 563   2   9 201   2 337 175   2]",test,./data/segmented_dataset/133
6cf821bc98b2d343,105,atrw_reid_test/test/004412.jpg,,"[153  70   2   0   0   0  89  22   2   0   0   0   0   0   0 136 210   2
  49 156   2   0   0   0  50 384   2   0   0   0 135 346   2  73 394   2
  56 326   2 150 417   2 120 220   2]",test,./data/segmented_dataset/105
6cfe0e6127fa25df,4,atrw_reid_test/test/000967.jpg,,"[921 131   2 784 141   2 998 285   2 561 393   2 536 622   2 697 450   2
 696 701   2 319 320   2 304 508   2 395 619   2 269 361   2 195 421   2
 233 568   2 215 110   2 606 198   2]",test,./data/segmented_dataset/4
6d0c932802f6953f,121,atrw_reid_test/test/004601.jpg,,"[928 147   2 823 159   2 931 295   2 678 409   2 720 580   2   0   0   0
 725 511   2 310 320   2 274 452   2 388 513   2   0   0   0 253 396   2
 362 470   2 196 133   2 563 214   2]",test,./data/segmented_dataset/121
6d0f846348a85632,171,atrw_reid_train/train/000920.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/171
6d19c113404cee55,159,atrw_reid_test/test/002922.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/159
6d3a2d24eb109ddd,147,atrw_reid_test/test/003745.jpg,,"[ 360  192    2    0    0    0  187  256    2    0    0    0  506  605
    2  588  412    2  558  645    2    0    0    0  943  533    2  808
  568    2  947  389    2 1019  507    2  923  598    2 1050  251    2
  619  254    2]",test,./data/segmented_dataset/147
6d9c547cf146054a,3,atrw_reid_train/train/001408.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/3
6d9cb7de5e8ac30b,166,atrw_reid_test/test/001466.jpg,,"[  0   0   0 152  29   2 183  56   2 149 109   2 217 119   2   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0]",test,./data/segmented_dataset/166
6da37dd3139aa4d9,183,atrw_reid_test/test/000331.jpg,,"[ 19  51   2  38  37   2   2 100   2   0   0   0  75 197   2 118 128   2
 135 197   2 297 116   2 340 168   2 308 204   2 241 123   2 242 174   2
 185 204   2 310  61   2 156  80   2]",test,./data/segmented_dataset/183
6da9003b743b65f4,102,atrw_reid_test/test/000230.jpg,,"[181 187   2  61 198   2  90 388   2 211 363   2 106 546   2 395 338   2
 350 543   2 666 309   2 733 419   2 599 503   2 802 258   2 972 389   2
 915 504   2 835 127   2 463 257   2]",test,./data/segmented_dataset/102
6db291ac99630036,147,atrw_reid_test/test/002970.jpg,,"[309 201   2 132 198   2 201 306   2   0   0   0 228 626   2 376 466   2
 248 682   2   0   0   0   0   0   0 455 556   2 687 478   2 717 570   2
 646 614   2 757 492   2 479 399   2]",test,./data/segmented_dataset/147
6dbbe6abe5f14af8,268,atrw_reid_train/train/004995.jpg,,"[  0   0   0 414  69   2 443 168   2 345 141   2 372 251   2 260 174   2
 265 255   2 122 108   2  85 227   2 149 271   2 155 175   2 152 231   2
 218 260   2  57  62   2 250 115   2]",train,./data/segmented_dataset/268
6dbd2699e8e7ec00,220,atrw_reid_train/train/003494.jpg,,"[220  21   2 197  26   2 234  57   2 164  95   2 218 169   2 134 109   2
 128 158   2  47  81   2  39 111   2  55 146   2   0   0   0  26  94   2
  26 130   2  24  31   2 129  44   2]",train,./data/segmented_dataset/220
6dd4e10e3296fa63,69,atrw_reid_train/train/001634.jpg,,"[ 35  81   2  53  70   2  14 126   2  85 184   2  69 246   2 111 170   2
 100 246   2 155 146   2 163 159   2 155 171   2 184  93   2 197 149   2
 187 182   2 177  33   2  95  79   2]",train,./data/segmented_dataset/69
6df182582740607d,249,atrw_reid_train/train/003948.jpg,,"[ 96  26   2 106  18   2  34 100   2 270 176   2 257 265   2 166 133   2
  36 242   2 508 165   2 575 204   2 596 286   2 452 145   2 477 248   2
 413 281   2 542  86   2 288  93   2]",train,./data/segmented_dataset/249
6dfe08eda761bd32,160,atrw_reid_train/train/003225.jpg,,"[170  21   2 137  14   2 156  52   2 109  70   2 110 104   2 150  74   2
 155 108   2  39  52   2  10  78   2   0   0   0  63  62   2  47  84   2
   0   0   0  28  26   2  92  39   2]",train,./data/segmented_dataset/160
6e0721b2c6977135,274,atrw_reid_train/train/000783.jpg,,"[360  74   2 383  95   2 375 169   2 204 154   2 254 258   2   0   0   0
 175 243   2  67 121   2  35 189   2  37 236   2 129 149   2 118 215   2
 150 246   2   0   0   0   0   0   0]",train,./data/segmented_dataset/274
6e0e24295e8a8628,274,atrw_reid_train/train/002836.jpg,,"[374 154   2 341 167   2 425 257   2 243 318   2 350 450   2 150 327   2
 135 419   2 -45 262   2 -88 334   2 -40 389   2   0   0   0 -80 280   2
   0   0   0 -94 161   2 166 209   2]",train,./data/segmented_dataset/274
6e16656a6ee1de72,265,atrw_reid_train/train/003381.jpg,,"[   0    0    0  968  158    2 1084  357    2  736  461    2  826  705
    2  377  418    2  341  379    2  145   96    2  582  440    2  659
  473    2    0    0    0    0    0    0    0    0    0  403  350    2
  743  353    2]",train,./data/segmented_dataset/265
6e2eec9ca19c0767,165,atrw_reid_test/test/003836.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/165
6e3197aae95c2ff8,147,atrw_reid_test/test/002897.jpg,,"[322 180   2   0   0   0 105 258   2   0   0   0 471 580   2 494 422   2
 330 638   2   0   0   0   0   0   0 692 535   2 838 507   2 878 558   2
 732 566   2 959 472   2 532 365   2]",test,./data/segmented_dataset/147
6e5025ccc7d638ae,198,atrw_reid_train/train/002163.jpg,,"[ 28  32   2  65  28   2  18  87   2 103 165   2  70 221   2 118 144   2
 149 256   2   0   0   0 297 194   2 270 258   2 245 149   2 257 227   2
 205 261   2 299  56   2 159  72   2]",train,./data/segmented_dataset/198
6e616e79d491ba42,249,atrw_reid_train/train/004928.jpg,,"[118  51   2 136  50   2  37 175   2 352 250   2 389 342   2 280 224   2
 212 368   2 557 228   2 545 314   2 443 349   2 667 194   2 755 300   2
 712 377   2 730  98   2 384 137   2]",train,./data/segmented_dataset/249
6e79ed05baec2754,151,atrw_reid_train/train/001810.jpg,,"[  0   0   0 521 201   2 694 176   2 431 510   2 512 723   2 529 418   2
 665 436   2 212 574   2 189 640   2 267 674   2   0   0   0 287 629   2
 415 647   2 164 521   2 429 349   2]",train,./data/segmented_dataset/151
6e7b33fdea3adc80,10,atrw_reid_test/test/000807.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/10
6e82873a32b95af1,153,atrw_reid_train/train/002943.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/153
6ea9ab1baa0efb9e,172,atrw_reid_train/train/000029.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/172
